target_chembl_id, target_uniprot_id, pref_name, canonical_smiles, IC50 uM, molecule_chembl_id, assay_chembl_id, pdb_comp_id
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3, 32000.0, CHEMBL668440, CHEMBL421959, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2cc3c(nc2n1)CCN(C(=O)OCc1ccccc1)C3, 30000.0, CHEMBL668440, CHEMBL148599, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 22.0, CHEMBL668440, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3, 5400.0, CHEMBL668440, CHEMBL422316, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 340000.0, CHEMBL668440, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc(OC)c1, 22000.0, CHEMBL668440, CHEMBL357973, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3, 1300.0, CHEMBL668440, CHEMBL149027, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 3400.0, CHEMBL669988, CHEMBL22, TOP
CHEMBL202, P00374, Dihydrofolate reductase, CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2, 22000.0, CHEMBL669988, CHEMBL154935, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 22.0, CHEMBL669988, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12, 1200.0, CHEMBL669988, CHEMBL439973, GPB
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1, 1400.0, CHEMBL669988, CHEMBL225072, LYA
CHEMBL202, P00374, Dihydrofolate reductase, CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2, 920.0, CHEMBL669988, CHEMBL157434, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 4.3, CHEMBL669443, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(=O)c2cc(CSc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2[nH]1, 330.0, CHEMBL669445, CHEMBL138870, None
CHEMBL202, P00374, Dihydrofolate reductase, O=C(O)CCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O, 650.0, CHEMBL669445, CHEMBL171790, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(SCc2ccc3ncnc(O)c3c2)cc1)C(=O)O, 3800.0, CHEMBL669445, CHEMBL43288, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(SCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O, 1500.0, CHEMBL669445, CHEMBL41161, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc1)C(=O)O, 3.0, CHEMBL669445, CHEMBL38937, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(OCc2ccc3nc(N)nc(O)c3c2)cc1)C(=O)O, 530.0, CHEMBL669445, CHEMBL289372, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O, 3800.0, CHEMBL669445, CHEMBL39107, None
CHEMBL202, P00374, Dihydrofolate reductase, NCCCC(NC(=O)c1ccc(NCc2ccc3nc(N)nc(O)c3c2Cl)cc1)C(=O)O, 430.0, CHEMBL669445, CHEMBL288142, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(O)c2cc(COc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1, 170.0, CHEMBL669445, CHEMBL139551, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)O)C(=O)O)cc1, 1.35, CHEMBL668271, CHEMBL160505, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 1.18, CHEMBL668271, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 1.4, CHEMBL668272, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C[C@@H](F)C(=O)O)C(=O)O)cc1, 0.84, CHEMBL668271, CHEMBL349572, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(O)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1, 100.0, CHEMBL669445, CHEMBL38561, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1, 3.8, CHEMBL669445, CHEMBL37061, None
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 0.72, CHEMBL668271, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 0.6, CHEMBL668272, CHEMBL34259, MTX
CHEMBL202, P00374, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(C(=O)O)C(F)(F)CC(=O)O)cc1, 1.34, CHEMBL668272, CHEMBL160699, None
CHEMBL202, P00374, Dihydrofolate reductase, O=C(O)CCC(NC(=O)c1ccc(OCc2ccc3ncnc(O)c3c2)cc1)C(=O)O, 260.0, CHEMBL669445, CHEMBL354121, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1, 320.0, CHEMBL669279, CHEMBL333769, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2c(Sc3ccc(C(F)(F)F)cc3)cccc2n1, 2600.0, CHEMBL669279, CHEMBL413110, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2c(Sc3cccc(Cl)c3)cccc2n1, 270.0, CHEMBL669279, CHEMBL338742, None
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2c(Sc3ccccc3Cl)cccc2n1, 92.0, CHEMBL669279, CHEMBL334307, None
CHEMBL202, P00374, Dihydrofolate reductase, CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1, 2600.0, CHEMBL669279, CHEMBL36, CP6
CHEMBL202, P00374, Dihydrofolate reductase, CC(C)(C)c1ccc(Sc2c(N)ccc3nc(N)nc(N)c23)cc1, 4300.0, CHEMBL669279, CHEMBL120588, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1, 2.0, CHEMBL669279, CHEMBL7492, MXA
CHEMBL202, P00374, Dihydrofolate reductase, Nc1nc(N)c2c(Sc3ccc(OC4CCOCC4)cc3)cccc2n1, 200.0, CHEMBL669279, CHEMBL121057, None
CHEMBL202, P00374, Dihydrofolate reductase, COc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1, 3500.0, CHEMBL669279, CHEMBL330868, None
CHEMBL202, P00374, Dihydrofolate reductase, CC(C)COc1ccc2nc(N)nc(N)c2c1Sc1ccc(C(C)(C)C)cc1, 30.0, CHEMBL669279, CHEMBL121669, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC, 1000.0, CHEMBL666737, CHEMBL22, TOP
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1, 2300.0, CHEMBL666737, CHEMBL61708, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1, 2300.0, CHEMBL666737, CHEMBL225072, LYA
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 1800.0, CHEMBL666737, CHEMBL119, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1, 4400.0, CHEMBL666737, CHEMBL34259, MTX
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCCCC3, 6500.0, CHEMBL664436, CHEMBL108006, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12, 16000.0, CHEMBL664436, CHEMBL107167, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12, 28000.0, CHEMBL665618, CHEMBL107167, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12, 35000.0, CHEMBL664436, CHEMBL320811, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12, 6500.0, CHEMBL665618, CHEMBL320811, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 8000.0, CHEMBL664436, CHEMBL326200, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 320.0, CHEMBL665618, CHEMBL326200, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1, 100000.0, CHEMBL664436, CHEMBL321826, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1, 100000.0, CHEMBL665618, CHEMBL321826, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12, 26000.0, CHEMBL664436, CHEMBL104555, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12, 3900.0, CHEMBL665618, CHEMBL104555, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1, 28000.0, CHEMBL664436, CHEMBL107023, MCV
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1, 5800.0, CHEMBL665618, CHEMBL107023, MCV
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCC3, 2100.0, CHEMBL664436, CHEMBL323155, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCC3, 2800.0, CHEMBL665618, CHEMBL323155, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1, 14000.0, CHEMBL664436, CHEMBL104787, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1, 70.0, CHEMBL665618, CHEMBL104787, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCCC3, 1400.0, CHEMBL664436, CHEMBL325333, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCCC3, 860.0, CHEMBL665618, CHEMBL325333, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1, 38.0, CHEMBL664436, CHEMBL7492, MXA
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1, 11.0, CHEMBL665618, CHEMBL7492, MXA
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1, 55000.0, CHEMBL664436, CHEMBL104379, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1, 24000.0, CHEMBL665618, CHEMBL104379, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1, 4800.0, CHEMBL664436, CHEMBL323960, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1, 130.0, CHEMBL665618, CHEMBL323960, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1, 1200.0, CHEMBL664436, CHEMBL322585, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1, 3300.0, CHEMBL665618, CHEMBL322585, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 8000.0, CHEMBL664436, CHEMBL322315, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 630.0, CHEMBL665618, CHEMBL322315, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1, 100000.0, CHEMBL664436, CHEMBL107079, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1, 70000.0, CHEMBL665618, CHEMBL107079, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 8000.0, CHEMBL664436, CHEMBL322861, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 18000.0, CHEMBL665618, CHEMBL322861, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c3c(sc2n1)CCCCCCCCCC3, 50000.0, CHEMBL664436, CHEMBL104770, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 42.0, CHEMBL664436, CHEMBL119, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC, 10.0, CHEMBL665618, CHEMBL119, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CCc1cccc2nc(N)nc(N)c12, 158489319.25, CHEMBL668340, CHEMBL140245, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CCSc1cccc2nc(N)nc(N)c12, 630957344.48, CHEMBL668340, CHEMBL344047, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(Cl)cccc2n1, 100000000.0, CHEMBL668340, CHEMBL266320, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(I)cccc2n1, 630957344.48, CHEMBL668340, CHEMBL136771, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(OCc3ccccc3)cccc2n1, 1000000000.0, CHEMBL668340, CHEMBL342595, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1, 10000000.0, CHEMBL668611, CHEMBL139392, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(Sc3ccccc3)cccc2n1, 501187233.63, CHEMBL668340, CHEMBL100239, TQ3
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c([N+](=O)[O-])cccc2n1, 10000000.0, CHEMBL668340, CHEMBL139209, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CSc1cccc2nc(N)nc(N)c12, 100000000.0, CHEMBL668340, CHEMBL139363, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(Br)cccc2n1, 158489319.25, CHEMBL668340, CHEMBL344910, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2ccccc2n1, 100000000.0, CHEMBL668340, CHEMBL268354, Q24
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CN(C)c1cccc2nc(N)nc(N)c12, 100000000.0, CHEMBL668340, CHEMBL336468, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CC(C)Oc1cccc2nc(N)nc(N)c12, 1000000000.0, CHEMBL668611, CHEMBL344386, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CCOc1cccc2nc(N)nc(N)c12, 630957344.48, CHEMBL668611, CHEMBL343382, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1, 900.0, CHEMBL667188, CHEMBL56170, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, Nc1nc(N)c2c(N3CCCCC3)cccc2n1, 1000000000.0, CHEMBL668340, CHEMBL436600, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CCCSc1cccc2nc(N)nc(N)c12, 1000000000.0, CHEMBL668340, CHEMBL336047, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, NC(=O)c1cccc2nc(N)nc(N)c12, 1000000000.0, CHEMBL668611, CHEMBL337786, None
CHEMBL1809, P0ABQ4, Dihydrofolate reductase, CS(=O)(=O)c1cccc2nc(N)nc(N)c12, 1000000000.0, CHEMBL668611, CHEMBL138244, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, COc1ccc(-c2[nH]nc3c2C(=O)c2ccccc2-3)cc1, 725000.0, CHEMBL819326, CHEMBL281470, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, 4000.0, CHEMBL806527, CHEMBL13462, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, 16000.0, CHEMBL762575, CHEMBL13462, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O, 15000.0, CHEMBL806527, CHEMBL414123, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O, 2900.0, CHEMBL762575, CHEMBL414123, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O, 1800.0, CHEMBL806527, CHEMBL413629, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O, 13500.0, CHEMBL762575, CHEMBL413629, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1, 15000.0, CHEMBL806527, CHEMBL301845, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1, 100000.0, CHEMBL762575, CHEMBL301845, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, 1700.0, CHEMBL806527, CHEMBL58478, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, 2100.0, CHEMBL762575, CHEMBL58478, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1, 1600.0, CHEMBL806527, CHEMBL298813, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1, 4000.0, CHEMBL762575, CHEMBL298813, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O, 4900.0, CHEMBL806527, CHEMBL293803, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O, 7000.0, CHEMBL762575, CHEMBL293803, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O, 1200.0, CHEMBL806527, CHEMBL294692, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O, 1400.0, CHEMBL762575, CHEMBL294692, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O, 1200.0, CHEMBL806527, CHEMBL294420, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O, 5200.0, CHEMBL762575, CHEMBL294420, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O, 7900.0, CHEMBL806527, CHEMBL299477, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O, 15000.0, CHEMBL762575, CHEMBL299477, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, 14000.0, CHEMBL806527, CHEMBL57393, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1, None, CHEMBL762576, CHEMBL57393, None
CHEMBL1862, P00519, Tyrosine-protein kinase ABL, CC[C@H](NC(=O)[C@H](Cc1ccc(P(=O)(O)O)cc1)NC(C)=O)C(=O)N(C)CCCC1CCCCC1, 22000.0, CHEMBL806527, CHEMBL58421, None
